Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2022-11-17 20:00:00,1202.72000000,1210.00000000,1199.09000000,1206.95000000,25553.59680000,1668722399999,30769380.35025100,38317,14098.62800000,16977467.11766800,0
2022-11-17 22:00:00,1206.94000000,1209.75000000,1196.27000000,1200.43000000,23980.62170000,1668729599999,28855136.32454000,34225,11802.53530000,14200909.81576700,0
2022-11-18 00:00:00,1200.42000000,1218.41000000,1199.18000000,1214.01000000,51945.22780000,1668736799999,62936264.56287100,57839,25330.02280000,30676641.54652700,0
2022-11-18 02:00:00,1214.00000000,1234.00000000,1209.45000000,1219.79000000,47563.74770000,1668743999999,58243556.07240000,59429,22755.67860000,27858879.82003400,0
2022-11-18 04:00:00,1219.80000000,1224.43000000,1215.25000000,1217.96000000,22864.41400000,1668751199999,27890771.45723900,31449,9652.40530000,11773755.24244300,0
2022-11-18 06:00:00,1217.97000000,1221.23000000,1213.01000000,1214.65000000,29078.52040000,1668758399999,35390225.63105100,31105,13230.87190000,16099726.47872200,0
2022-11-18 08:00:00,1214.65000000,1217.35000000,1205.05000000,1215.61000000,27100.02850000,1668765599999,32844236.30270700,41447,13791.70030000,16717421.52648700,0
2022-11-18 10:00:00,1215.61000000,1226.01000000,1214.54000000,1217.23000000,27879.05100000,1668772799999,34009320.46270600,41552,12805.35200000,15619660.19436000,0
2022-11-18 12:00:00,1217.23000000,1227.81000000,1216.61000000,1219.34000000,25570.76130000,1668779999999,31219231.26550500,39371,13114.77440000,16011812.80076700,0
2022-11-18 14:00:00,1219.34000000,1222.99000000,1206.00000000,1211.13000000,39607.88930000,1668787199999,48109246.37537100,52279,18906.41660000,22964476.39501800,0
2022-11-18 16:00:00,1211.14000000,1214.47000000,1200.36000000,1204.17000000,33535.57520000,1668794399999,40461472.71994300,47610,16472.20370000,19874620.20402800,0
2022-11-18 18:00:00,1204.17000000,1211.71000000,1202.38000000,1209.71000000,23535.26900000,1668801599999,28380732.11529400,32990,11980.78290000,14447379.27794000,0
2022-11-18 20:00:00,1209.71000000,1214.08000000,1208.33000000,1209.05000000,16021.98510000,1668808799999,19397733.49120900,30229,7646.49800000,9257627.69370500,0
2022-11-18 22:00:00,1209.04000000,1214.97000000,1206.03000000,1212.58000000,15516.06440000,1668815999999,18775583.21806300,28136,7043.97940000,8524938.87063600,0
2022-11-19 00:00:00,1212.58000000,1213.48000000,1208.02000000,1210.23000000,10852.23180000,1668823199999,13139623.27487900,21983,4973.87960000,6022261.30584100,0
2022-11-19 02:00:00,1210.22000000,1210.23000000,1201.00000000,1208.54000000,15691.21690000,1668830399999,18929036.70220900,27564,7627.09440000,9201247.84023800,0
2022-11-19 04:00:00,1208.55000000,1209.45000000,1197.67000000,1204.96000000,25919.16330000,1668837599999,31197631.22117600,34050,10315.77710000,12419455.22670900,0
2022-11-19 06:00:00,1204.95000000,1209.72000000,1202.25000000,1206.81000000,21339.55030000,1668844799999,25761625.05205800,29628,10675.71370000,12888138.68343800,0
2022-11-19 08:00:00,1206.81000000,1212.41000000,1204.16000000,1209.06000000,14220.82500000,1668851999999,17188062.71890000,28402,6420.36520000,7759436.27824800,0
2022-11-19 10:00:00,1209.06000000,1211.45000000,1207.11000000,1211.44000000,13120.58190000,1668859199999,15861407.40953100,19136,7164.91200000,8660487.73782500,0
2022-11-19 12:00:00,1211.45000000,1212.09000000,1205.83000000,1207.96000000,11010.56600000,1668866399999,13308811.59071400,21191,4774.95110000,5771501.14982900,0
2022-11-19 14:00:00,1207.96000000,1210.99000000,1206.51000000,1209.58000000,15009.58460000,1668873599999,18141097.65362900,29332,7736.94560000,9351490.98607600,0
2022-11-19 16:00:00,1209.58000000,1211.70000000,1206.95000000,1208.02000000,11964.84280000,1668880799999,14468197.88160900,23182,5766.29980000,6973065.42315500,0
2022-11-19 18:00:00,1208.02000000,1210.28000000,1207.26000000,1208.60000000,10216.64060000,1668887999999,12350498.37954900,17127,4782.59250000,5781629.34521400,0
2022-11-19 20:00:00,1208.59000000,1212.27000000,1208.59000000,1211.68000000,9181.45080000,1668895199999,11112988.80918500,16127,4892.04630000,5921410.01399000,0
2022-11-19 22:00:00,1211.68000000,1235.00000000,1211.67000000,1217.67000000,51262.93480000,1668902399999,62752485.45817000,62851,27458.81100000,33622000.38522900,0
2022-11-20 00:00:00,1217.67000000,1227.07000000,1216.98000000,1218.62000000,21286.61480000,1668909599999,25985761.05859000,33073,10704.87180000,13069111.88619300,0
2022-08-28 22:00:00,1477.21000000,1481.02000000,1424.00000000,1426.76000000,125020.83840000,1661731199999,181636997.68944100,137458,55813.09340000,81119301.55375800,0
2022-08-29 00:00:00,1426.76000000,1447.48000000,1422.08000000,1439.79000000,95930.82670000,1661738399999,137405063.64099400,109526,46872.19800000,67143279.98868500,0
2022-08-29 02:00:00,1439.80000000,1463.03000000,1436.78000000,1456.88000000,60779.36650000,1661745599999,88138628.19269400,76820,31846.49370000,46185281.55490200,0
2022-08-29 04:00:00,1456.88000000,1462.21000000,1439.35000000,1440.55000000,46254.36690000,1661752799999,67112210.46611600,75858,21403.79070000,31063512.37390300,0
2022-08-29 06:00:00,1440.54000000,1459.48000000,1440.54000000,1454.74000000,44122.10980000,1661759999999,64087555.51392900,70681,21820.63210000,31689072.82798900,0
2022-08-29 08:00:00,1454.74000000,1456.39000000,1443.10000000,1451.52000000,34740.77320000,1661767199999,50334838.54747400,54843,17125.18080000,24814433.02415800,0
2022-08-29 10:00:00,1451.51000000,1455.64000000,1442.00000000,1449.04000000,40882.22810000,1661774399999,59218837.44314900,60030,21230.41810000,30753468.40297200,0
2022-08-29 12:00:00,1449.05000000,1503.66000000,1447.01000000,1496.02000000,142579.48520000,1661781599999,211679095.24227100,168465,73813.19770000,109507385.64552600,0
2022-08-29 14:00:00,1496.02000000,1531.37000000,1495.01000000,1521.89000000,130385.49240000,1661788799999,197749665.07019700,161915,69573.77780000,105526259.53564700,0
2022-08-29 16:00:00,1521.88000000,1545.00000000,1519.97000000,1542.86000000,88017.77530000,1661795999999,134880434.16084700,108301,45319.73790000,69449380.39148000,0
2022-08-29 18:00:00,1542.86000000,1543.50000000,1526.03000000,1531.36000000,45670.07310000,1661803199999,70048271.69087200,70070,20963.11650000,32153505.31497400,0
2022-08-29 20:00:00,1531.36000000,1553.76000000,1529.21000000,1542.09000000,50034.68170000,1661810399999,77167187.53192300,73052,25745.74000000,39701121.16396300,0
2022-08-29 22:00:00,1542.10000000,1559.99000000,1530.51000000,1551.80000000,46854.90420000,1661817599999,72459257.37970300,69926,23196.69870000,35885732.23016900,0
2022-08-30 00:00:00,1551.79000000,1552.66000000,1523.56000000,1531.64000000,61413.00200000,1661824799999,94483914.19963800,76838,28786.38390000,44290845.71238100,0
2022-08-30 02:00:00,1531.63000000,1547.34000000,1526.76000000,1544.20000000,30732.75510000,1661831999999,47218829.18482600,51425,16409.36710000,25216873.44429200,0
2022-08-30 04:00:00,1544.19000000,1590.58000000,1542.73000000,1582.59000000,102280.05070000,1661839199999,161097573.35679800,123979,51876.63420000,81699984.86756400,0
2022-08-30 06:00:00,1582.58000000,1600.84000000,1572.39000000,1586.98000000,68869.33590000,1661846399999,109251606.73789600,97723,36477.50400000,57870195.08731400,0
2022-08-30 08:00:00,1586.98000000,1597.00000000,1583.49000000,1592.12000000,43153.59450000,1661853599999,68629836.90726500,65572,23170.99190000,36851920.84383700,0
2022-08-30 10:00:00,1592.12000000,1606.13000000,1576.50000000,1584.88000000,55701.84080000,1661860799999,88519927.30348400,75057,27032.13000000,42964018.28243800,0
2022-08-30 12:00:00,1584.89000000,1594.77000000,1562.03000000,1567.17000000,84487.48890000,1661867999999,133004583.80423600,112118,41975.38260000,66108057.40743000,0
2022-08-30 14:00:00,1567.18000000,1572.15000000,1509.61000000,1524.69000000,186955.47610000,1661875199999,286234363.40507200,222073,91308.65590000,139743385.08652900,0
2022-08-30 16:00:00,1524.68000000,1538.17000000,1473.61000000,1489.17000000,112837.01850000,1661882399999,169019658.85278700,145222,54280.46060000,81298623.20681600,0
2022-08-30 18:00:00,1489.17000000,1569.41000000,1487.93000000,1543.30000000,128344.28890000,1661889599999,196410803.58119700,156659,66880.60730000,102257535.61417600,0
2022-08-30 20:00:00,1543.31000000,1565.63000000,1523.11000000,1537.33000000,74137.18680000,1661896799999,114641100.73962300,95901,34911.84780000,53997376.41778100,0
2022-08-30 22:00:00,1537.34000000,1549.33000000,1516.93000000,1524.59000000,54162.97900000,1661903999999,83113640.86550200,69932,25208.40850000,38689187.21902600,0
2022-08-31 00:00:00,1524.59000000,1592.00000000,1524.59000000,1583.10000000,94606.89200000,1661911199999,147895056.94027300,124681,46959.73070000,73420439.84876500,0
2022-08-31 02:00:00,1583.10000000,1618.00000000,1582.21000000,1606.54000000,89292.97080000,1661918399999,142735901.59771900,139534,46972.88730000,75094049.01320700,0
2022-08-31 04:00:00,1606.55000000,1619.78000000,1596.47000000,1605.11000000,66736.57860000,1661925599999,107230758.52201900,100816,32127.42630000,51629512.05905600,0
2022-08-31 06:00:00,1605.11000000,1615.89000000,1576.92000000,1584.83000000,82458.17650000,1661932799999,131207492.83482600,133465,41118.92180000,65437774.37419800,0
2022-08-31 08:00:00,1584.82000000,1598.10000000,1560.00000000,1570.32000000,95277.34840000,1661939999999,150065167.60232400,136529,46135.72930000,72669738.02492300,0
2022-08-31 10:00:00,1570.33000000,1608.08000000,1566.10000000,1594.89000000,75090.17180000,1661947199999,119291795.58650000,111678,36837.25270000,58550753.31222300,0
2022-08-31 12:00:00,1594.90000000,1610.00000000,1578.07000000,1590.28000000,94140.66550000,1661954399999,150078209.61637000,162383,49543.75300000,79019553.19307200,0
2022-08-31 14:00:00,1590.28000000,1597.00000000,1535.38000000,1560.68000000,114761.13460000,1661961599999,179615574.40051400,187698,53672.19230000,83956299.52768700,0
2022-08-31 16:00:00,1560.68000000,1569.99000000,1528.00000000,1545.03000000,76784.93070000,1661968799999,119085156.31204000,123054,38266.96170000,59362094.02437500,0
2022-08-31 18:00:00,1545.03000000,1588.78000000,1538.15000000,1575.33000000,79915.82460000,1661975999999,124961927.26440100,114323,41493.95250000,64894002.18917400,0
2022-08-31 20:00:00,1575.33000000,1582.28000000,1564.08000000,1579.41000000,30229.96180000,1661983199999,47536230.63724100,61423,14700.49050000,23118745.10172700,0
2022-08-31 22:00:00,1579.40000000,1584.66000000,1542.23000000,1554.10000000,49933.02220000,1661990399999,77893044.98676600,76107,24538.59190000,38277193.73375600,0
2022-09-01 00:00:00,1554.11000000,1566.53000000,1533.92000000,1559.59000000,80953.37290000,1661997599999,125650200.21958800,107082,39747.51940000,61712872.35469200,0
2022-09-01 02:00:00,1559.58000000,1573.98000000,1537.23000000,1549.91000000,53836.81680000,1662004799999,83831220.55745900,87650,26538.19930000,41305940.26512300,0
2022-09-01 04:00:00,1549.92000000,1562.88000000,1542.46000000,1553.19000000,35693.05880000,1662011999999,55478834.41967500,72169,18843.06470000,29290446.27910300,0
2022-09-01 06:00:00,1553.19000000,1556.00000000,1531.08000000,1544.60000000,48462.50510000,1662019199999,74860694.16110100,86094,23222.30170000,35872817.47985600,0
2022-09-01 08:00:00,1544.59000000,1555.51000000,1533.04000000,1550.16000000,48270.43550000,1662026399999,74579857.00745600,87052,26006.59390000,40187131.94651700,0
2022-09-01 10:00:00,1550.16000000,1586.34000000,1547.93000000,1577.99000000,62165.76840000,1662033599999,97342969.53331100,101709,32468.77970000,50854929.92717200,0
2022-09-01 12:00:00,1577.99000000,1581.37000000,1552.12000000,1567.58000000,70734.31250000,1662040799999,110739538.10191000,121672,35323.52930000,55286755.21877300,0
2022-09-01 14:00:00,1567.58000000,1569.54000000,1512.77000000,1536.03000000,129524.61690000,1662047999999,198866799.14578700,187919,61946.97360000,95154809.71061700,0
2022-09-01 16:00:00,1536.02000000,1569.41000000,1523.60000000,1555.42000000,67331.92230000,1662055199999,104058441.34525200,113008,34565.02140000,53420806.32502400,0
2022-09-01 18:00:00,1555.42000000,1572.76000000,1552.82000000,1564.64000000,38105.07200000,1662062399999,59527125.00253200,73416,17597.58970000,27492816.80062000,0
2022-09-01 20:00:00,1564.65000000,1595.00000000,1561.70000000,1581.51000000,53083.51990000,1662069599999,83894040.10043100,88784,26753.21110000,42275915.26604700,0
2022-09-01 22:00:00,1581.50000000,1599.00000000,1581.49000000,1586.16000000,40549.08090000,1662076799999,64392396.43827000,68674,19683.31160000,31261563.31739500,0
2022-09-02 00:00:00,1586.17000000,1586.28000000,1571.64000000,1579.71000000,33966.92290000,1662083999999,53628766.29670300,58565,16132.85580000,25471395.51532900,0
2022-09-02 02:00:00,1579.72000000,1606.19000000,1567.15000000,1595.82000000,74797.62320000,1662091199999,119030930.14854500,89042,43041.12510000,68494958.18687300,0
2022-09-02 04:00:00,1595.82000000,1611.90000000,1586.39000000,1591.76000000,42237.03210000,1662098399999,67390781.23560400,74755,22497.59610000,35903850.49260300,0
2022-09-02 06:00:00,1591.77000000,1597.19000000,1577.94000000,1594.29000000,42814.20200000,1662105599999,67962130.18637000,62976,20534.11510000,32595077.52650300,0
2022-09-02 08:00:00,1594.28000000,1597.94000000,1584.48000000,1593.98000000,33646.66340000,1662112799999,53539177.52366200,54253,15481.19250000,24640119.89647300,0
2022-09-02 10:00:00,1593.97000000,1603.00000000,1582.15000000,1593.63000000,41622.71750000,1662119999999,66215384.55918100,67248,19497.62210000,31022929.38989900,0
2022-09-02 12:00:00,1593.62000000,1645.14000000,1580.00000000,1629.10000000,273089.55100000,1662127199999,442655228.34025300,264061,141096.07910000,228726777.46213800,0
2022-09-02 14:00:00,1629.10000000,1650.00000000,1621.79000000,1636.32000000,83611.72050000,1662134399999,136866129.55280100,105041,42458.91410000,69514322.65133100,0
2022-09-02 16:00:00,1636.33000000,1639.42000000,1580.31000000,1583.34000000,113124.64920000,1662141599999,181693377.16884000,132119,52610.36010000,84510044.36852100,0
2022-09-02 18:00:00,1583.35000000,1589.94000000,1546.41000000,1561.47000000,101870.83300000,1662148799999,159970805.99613800,132631,51626.76560000,81109133.58842100,0
2022-09-02 20:00:00,1561.47000000,1584.95000000,1551.00000000,1579.72000000,48026.47870000,1662155999999,75252885.42665400,67787,26032.40600000,40782993.26990400,0
2022-09-02 22:00:00,1579.73000000,1586.60000000,1568.22000000,1575.35000000,30201.26630000,1662163199999,47649851.92517500,52380,14526.53780000,22919336.95861800,0
2022-09-03 00:00:00,1575.35000000,1582.71000000,1566.03000000,1573.37000000,29894.17250000,1662170399999,47031401.33799600,51543,15736.79300000,24752629.98804500,0
2022-09-03 02:00:00,1573.37000000,1573.64000000,1554.65000000,1561.54000000,35798.86010000,1662177599999,55981013.26453300,63476,17711.65660000,27701418.59550300,0
2022-09-03 04:00:00,1561.53000000,1573.12000000,1558.66000000,1570.96000000,18369.17240000,1662184799999,28768493.65542100,40346,9674.16910000,15152693.03977500,0
2022-09-03 06:00:00,1570.96000000,1571.90000000,1534.28000000,1544.07000000,43523.02290000,1662191999999,67550098.44378900,60544,18505.86200000,28712296.26137800,0
2022-09-03 08:00:00,1544.07000000,1554.94000000,1540.00000000,1551.68000000,33266.21750000,1662199199999,51474272.76670200,62244,17334.53280000,26825566.22719100,0
2022-09-03 10:00:00,1551.68000000,1559.74000000,1543.61000000,1548.66000000,28195.44760000,1662206399999,43759567.49513100,44407,14050.07070000,21809116.36426000,0
2022-09-03 12:00:00,1548.66000000,1565.89000000,1546.07000000,1561.63000000,25196.31550000,1662213599999,39231712.88920400,45884,14010.21830000,21820824.66480300,0
2022-09-03 14:00:00,1561.63000000,1561.98000000,1543.58000000,1548.24000000,26859.11930000,1662220799999,41645272.91669800,50076,12841.62790000,19906705.55720500,0
2022-09-03 16:00:00,1548.24000000,1555.77000000,1545.73000000,1553.80000000,16960.37830000,1662227999999,26299484.96183200,39193,8592.95530000,13326692.21736400,0
2022-09-03 18:00:00,1553.81000000,1564.00000000,1535.63000000,1549.31000000,30998.49310000,1662235199999,48061111.34468700,49676,15295.17270000,23719459.26610500,0
2022-09-03 20:00:00,1549.31000000,1556.17000000,1546.70000000,1552.11000000,14335.29660000,1662242399999,22248937.39379800,28014,7249.15740000,11251152.12427800,0
2022-09-03 22:00:00,1552.10000000,1561.91000000,1549.84000000,1557.46000000,18000.72310000,1662249599999,28005778.04842600,27490,9359.79020000,14562763.78624900,0
2022-09-04 00:00:00,1557.45000000,1561.55000000,1553.00000000,1555.09000000,16748.67340000,1662256799999,26084061.38752000,30266,8935.21270000,13917084.15015500,0
2022-09-04 02:00:00,1555.08000000,1558.41000000,1547.45000000,1552.16000000,13246.14880000,1662263999999,20568258.83008100,31762,5650.95960000,8775940.77511700,0
2022-09-04 04:00:00,1552.16000000,1556.91000000,1549.88000000,1552.62000000,14228.95330000,1662271199999,22108184.59775200,34652,7602.02450000,11812495.22432200,0
2022-09-04 06:00:00,1552.61000000,1554.58000000,1543.56000000,1545.44000000,21201.93500000,1662278399999,32827479.52182000,39774,9797.22940000,15169483.36850800,0
2022-09-04 08:00:00,1545.44000000,1560.53000000,1540.66000000,1552.59000000,28479.94180000,1662285599999,44222309.61520900,48905,15129.54060000,23496437.95438500,0
2022-09-04 10:00:00,1552.59000000,1564.83000000,1550.76000000,1564.55000000,15781.36820000,1662292799999,24543138.18606400,31214,8729.39990000,13578031.82659500,0
2022-09-04 12:00:00,1564.54000000,1583.66000000,1546.56000000,1549.00000000,63347.13090000,1662299999999,99201143.25218000,82181,32031.44730000,50201080.12634000,0
2022-09-04 14:00:00,1549.00000000,1562.37000000,1544.82000000,1560.55000000,22237.65280000,1662307199999,34546940.14365500,42371,11729.89920000,18226269.62034500,0
2022-09-04 16:00:00,1560.55000000,1576.49000000,1555.67000000,1569.61000000,30154.52700000,1662314399999,47248083.69182800,51758,15286.86270000,23954511.80428700,0
2022-09-04 18:00:00,1569.61000000,1573.00000000,1561.63000000,1567.10000000,16708.47290000,1662321599999,26177141.98570400,34159,8642.95300000,13540393.67704000,0
2022-09-04 20:00:00,1567.10000000,1582.87000000,1563.27000000,1571.06000000,25656.07960000,1662328799999,40340633.90364200,43566,14241.75730000,22398055.48827900,0
2022-09-04 22:00:00,1571.06000000,1580.48000000,1564.00000000,1579.28000000,28800.23290000,1662335999999,45309638.76053300,50248,13872.50500000,21822088.13010900,0
2022-09-05 00:00:00,1579.29000000,1592.87000000,1570.00000000,1572.98000000,50028.09490000,1662343199999,79072816.84073000,60699,25292.14930000,39972650.85574200,0
2022-09-05 02:00:00,1572.98000000,1578.61000000,1568.68000000,1575.48000000,22931.25500000,1662350399999,36113473.01578100,38936,10912.46220000,17187475.90570600,0
2022-09-05 04:00:00,1575.47000000,1580.20000000,1556.56000000,1562.29000000,36510.99240000,1662357599999,57229255.03204000,55232,16833.21640000,26389933.25723800,0
2022-09-05 06:00:00,1562.29000000,1570.82000000,1557.61000000,1562.49000000,31671.59980000,1662364799999,49515657.04468200,51308,16189.79590000,25306801.26373300,0
2022-09-05 08:00:00,1562.50000000,1569.34000000,1558.36000000,1565.51000000,26317.36780000,1662371999999,41153338.70666300,41731,12069.78950000,18876285.41946200,0
2022-09-05 10:00:00,1565.51000000,1569.05000000,1557.93000000,1566.86000000,33431.90590000,1662379199999,52282979.23208200,57749,20224.62740000,31630167.57742200,0
2022-09-05 12:00:00,1566.85000000,1582.55000000,1562.41000000,1574.38000000,41071.64450000,1662386399999,64592655.09976200,64046,21384.92380000,33631102.98904900,0
2022-09-05 14:00:00,1574.38000000,1606.43000000,1572.00000000,1600.82000000,78032.15700000,1662393599999,124360954.03511300,95265,38962.58630000,62084392.33579600,0
2022-09-05 16:00:00,1600.82000000,1610.00000000,1588.37000000,1593.99000000,56902.14080000,1662400799999,91013124.06960900,69026,26901.66820000,43038353.46478800,0
2022-09-05 18:00:00,1593.99000000,1598.39000000,1576.37000000,1586.01000000,43280.89570000,1662407999999,68646310.67611700,64880,20103.41590000,31887806.05063000,0
2022-09-05 20:00:00,1586.02000000,1604.70000000,1585.51000000,1596.99000000,33219.71260000,1662415199999,53044861.84412400,46358,17658.26940000,28195335.93857900,0
2022-09-05 22:00:00,1596.99000000,1631.99000000,1592.64000000,1617.80000000,50095.17060000,1662422399999,80677105.80234300,73637,28228.91990000,45486252.38215200,0
2022-09-06 00:00:00,1617.80000000,1676.00000000,1615.27000000,1639.16000000,138965.46300000,1662429599999,229705761.85064400,157927,66533.87920000,109932839.38827900,0
2022-09-06 02:00:00,1639.16000000,1646.84000000,1624.28000000,1640.38000000,64669.35690000,1662436799999,105791621.33257000,100241,31823.86810000,52067248.20937000,0
2022-09-06 04:00:00,1640.37000000,1664.49000000,1637.00000000,1652.05000000,70489.41370000,1662443999999,116165358.40389100,82328,34626.52740000,57065288.83934400,0
2022-09-06 06:00:00,1652.05000000,1678.70000000,1650.00000000,1658.77000000,71279.62660000,1662451199999,118595454.78330100,93541,35082.71630000,58377121.42444700,0
2022-09-06 08:00:00,1658.76000000,1668.21000000,1646.91000000,1658.39000000,45250.52400000,1662458399999,75022024.97598900,66119,22090.08720000,36632178.87819700,0
2022-09-06 10:00:00,1658.40000000,1678.58000000,1652.82000000,1668.49000000,46159.34060000,1662465599999,76889064.55740000,69818,23947.47840000,39895953.74350600,0
2022-09-06 12:00:00,1668.48000000,1687.40000000,1638.80000000,1649.23000000,99071.43040000,1662472799999,164994915.00974000,128472,47166.08420000,78607971.69251500,0
2022-09-06 14:00:00,1649.24000000,1674.00000000,1633.31000000,1669.85000000,95248.71250000,1662479999999,157740745.28120300,124937,49235.52570000,81569599.81175100,0
2022-09-06 16:00:00,1669.85000000,1674.71000000,1569.07000000,1587.80000000,190693.38850000,1662487199999,308087004.66253200,208328,88949.08560000,143768246.53373500,0
2022-09-06 18:00:00,1587.80000000,1592.69000000,1562.50000000,1576.67000000,85571.49690000,1662494399999,134985616.23837000,117886,44189.24640000,69729717.28002600,0
2022-09-06 20:00:00,1576.67000000,1588.91000000,1555.00000000,1584.69000000,66117.64410000,1662501599999,104047818.30506100,84310,35350.55640000,55643257.90320300,0
2022-09-06 22:00:00,1584.69000000,1586.52000000,1556.90000000,1559.01000000,37206.46060000,1662508799999,58487899.45214700,60179,17032.91980000,26775947.73190300,0
2022-09-07 00:00:00,1559.01000000,1568.32000000,1521.12000000,1527.00000000,88326.01160000,1662515999999,135885384.30245400,110105,38665.52430000,59457013.34692000,0
2022-09-07 02:00:00,1527.00000000,1529.41000000,1490.66000000,1510.37000000,87365.36350000,1662523199999,131633421.82072000,106779,42968.67120000,64759479.26027900,0
2022-09-07 04:00:00,1510.37000000,1519.10000000,1499.29000000,1516.80000000,56408.54320000,1662530399999,85237522.58472200,65307,30794.08660000,46532361.16406200,0
2022-09-07 06:00:00,1516.80000000,1527.89000000,1509.53000000,1518.32000000,47055.48940000,1662537599999,71473911.37000600,62151,23077.17170000,35052616.71120100,0
2022-09-07 08:00:00,1518.31000000,1525.26000000,1515.87000000,1518.84000000,36859.69880000,1662544799999,56014143.97603300,49811,18807.36390000,28584546.99383800,0
2022-09-07 10:00:00,1518.84000000,1521.00000000,1503.82000000,1513.79000000,38868.99510000,1662551999999,58810788.72333900,59231,18300.43560000,27695818.59473200,0
2022-09-07 12:00:00,1513.79000000,1550.00000000,1500.00000000,1536.14000000,98391.80980000,1662559199999,150439848.27814000,139223,50956.53940000,77936524.56918100,0
2022-09-07 14:00:00,1536.14000000,1551.00000000,1530.81000000,1544.17000000,57555.89150000,1662566399999,88749226.32796100,88566,28874.92750000,44528560.00382500,0
2022-09-07 16:00:00,1544.18000000,1573.45000000,1536.43000000,1569.49000000,58905.48900000,1662573599999,91608229.96947300,80064,29327.16790000,45623749.58812400,0
2022-09-07 18:00:00,1569.48000000,1581.36000000,1563.43000000,1570.15000000,52966.82350000,1662580799999,83308999.92274600,72599,26991.19580000,42465192.40621300,0
2022-09-07 20:00:00,1570.14000000,1654.39000000,1568.80000000,1645.74000000,172470.91480000,1662587999999,281282607.26798500,221017,94751.56650000,154456850.51174600,0
2022-09-07 22:00:00,1645.74000000,1657.50000000,1620.24000000,1630.00000000,55816.39410000,1662595199999,91567537.31017300,78133,26734.36890000,43884373.82050400,0
2022-09-08 00:00:00,1630.00000000,1637.23000000,1613.13000000,1617.17000000,50725.63080000,1662602399999,82426083.97687200,70043,24601.47760000,39970057.74387500,0
2022-09-08 02:00:00,1617.17000000,1633.00000000,1617.00000000,1629.79000000,24761.94080000,1662609599999,40279452.37562000,51379,12318.69890000,20040468.12152200,0
2022-09-08 04:00:00,1629.78000000,1647.66000000,1629.47000000,1634.83000000,40801.47060000,1662616799999,66836031.38174100,69029,19004.41240000,31137650.45814200,0
2022-09-08 06:00:00,1634.82000000,1638.50000000,1595.06000000,1613.55000000,72678.48680000,1662623999999,117421779.28494500,102231,34109.36330000,55156056.06039700,0
2022-09-08 08:00:00,1613.54000000,1626.00000000,1606.19000000,1617.92000000,42752.76990000,1662631199999,69084652.53414100,70072,21091.38860000,34075544.27786100,0
2022-09-08 10:00:00,1617.91000000,1645.00000000,1614.69000000,1635.99000000,49127.99770000,1662638399999,80270797.05131500,77458,26494.03750000,43290180.16932300,0
2022-09-08 12:00:00,1635.99000000,1647.30000000,1597.88000000,1635.17000000,130025.10070000,1662645599999,211307450.05629100,182682,63520.70030000,103236892.73394600,0
2022-09-08 14:00:00,1635.17000000,1654.99000000,1616.83000000,1629.56000000,82175.24760000,1662652799999,134459673.90092000,123370,39829.35390000,65188913.25356800,0
2022-09-08 16:00:00,1629.57000000,1639.41000000,1609.00000000,1630.59000000,59013.47550000,1662659999999,95918511.17531100,96311,29270.93870000,47592721.57128600,0
2022-09-08 18:00:00,1630.59000000,1650.00000000,1624.32000000,1649.60000000,31721.77950000,1662667199999,51827874.96283000,58319,17285.59800000,28267298.88091000,0
2022-09-08 20:00:00,1649.60000000,1663.56000000,1630.00000000,1639.24000000,36864.21710000,1662674399999,60748098.90943700,65278,19359.83790000,31916001.19791800,0
2022-09-08 22:00:00,1639.24000000,1639.70000000,1626.31000000,1635.37000000,24475.89150000,1662681599999,39971416.79875700,49486,12174.02370000,19880798.23630800,0
2022-09-09 00:00:00,1635.37000000,1647.43000000,1630.51000000,1632.38000000,28231.61960000,1662688799999,46289421.87536700,45185,14736.28380000,24163485.66662000,0
2022-09-09 02:00:00,1632.39000000,1676.96000000,1632.00000000,1672.96000000,67296.46380000,1662695999999,111500766.68560900,76049,37039.75260000,61374748.00934400,0
2022-09-09 04:00:00,1672.97000000,1716.13000000,1669.75000000,1707.50000000,147045.36550000,1662703199999,249290315.92919500,149340,80984.62670000,137292314.38244100,0
2022-09-09 06:00:00,1707.50000000,1717.98000000,1698.59000000,1704.93000000,91832.41860000,1662710399999,156836132.06764700,95350,44066.73880000,75259963.02542600,0
2022-09-09 08:00:00,1704.93000000,1715.78000000,1684.40000000,1694.85000000,84820.80420000,1662717599999,143908250.24005100,123729,42157.73230000,71510295.81653000,0
2022-09-09 10:00:00,1694.84000000,1711.20000000,1687.80000000,1700.08000000,75261.35760000,1662724799999,128033559.86606700,86461,38555.70780000,65597565.79855200,0
2022-09-09 12:00:00,1700.07000000,1746.13000000,1698.61000000,1721.77000000,108004.34000000,1662731999999,185958472.81536700,140106,56857.94170000,97916527.63649600,0
2022-09-09 14:00:00,1721.76000000,1735.03000000,1717.02000000,1719.34000000,60002.68760000,1662739199999,103496267.64028100,97335,31122.09410000,53691528.38777700,0
2022-09-09 16:00:00,1719.34000000,1722.88000000,1696.00000000,1703.96000000,60272.88880000,1662746399999,103141307.00264600,85204,29802.58780000,51011542.72491300,0
