Timestamp,Open,High,Low,Close,Volume
2021-02-02 12:00:00,34722.97,35984.33,34333.0,35466.24,36454.67191
2021-02-03 00:00:00,35472.71,36845.0,35362.38,35969.41,38504.432089
2021-02-03 12:00:00,35969.41,37662.63,35810.9,37618.87,42279.901574
2021-02-04 00:00:00,37620.26,38708.27,36662.45,37321.75,51452.791921
2021-02-04 12:00:00,37319.43,37783.83,36161.95,36936.66,40627.943977
2021-02-05 00:00:00,36936.65,37800.0,36570.0,37691.32,30365.465789
2021-02-05 12:00:00,37691.32,38310.12,37230.0,38290.24,36315.868486
2021-02-06 00:00:00,38289.32,40479.86,38215.94,40199.99,54576.754501
2021-02-06 12:00:00,40199.52,40955.51,39035.33,39186.94,44180.556682
2021-02-07 00:00:00,39181.01,39700.0,37923.0,39046.6,41863.5133
2021-02-07 12:00:00,39044.37,39272.69,37351.0,38795.69,42500.166463
2021-02-08 00:00:00,38795.69,39498.99,37988.89,39423.08,31705.901991
2021-02-08 12:00:00,39423.08,46794.45,39094.01,46374.87,106891.634923
2021-02-09 00:00:00,46374.86,48142.19,45500.0,46380.92,67280.043103
2021-02-09 12:00:00,46390.95,47499.43,44961.09,46420.42,48219.818609
2021-02-10 00:00:00,46420.42,47310.0,45589.98,46586.56,40621.020552
2021-02-10 12:00:00,46586.55,46593.34,43727.0,44807.58,56533.161648
2021-02-11 00:00:00,44807.58,46546.47,43994.02,46061.49,30148.103505
2021-02-11 12:00:00,46061.48,48678.9,46060.03,47969.51,59412.977949
2021-02-12 00:00:00,47968.66,48985.8,46789.0,47562.42,41699.073043
2021-02-12 12:00:00,47560.06,48150.0,46125.0,47287.6,44170.962654
2021-02-13 00:00:00,47298.15,48150.0,46251.0,46589.2,35575.801107
2021-02-13 12:00:00,46586.23,47400.14,46202.53,47153.69,28192.296292
2021-02-14 00:00:00,47156.78,49404.94,47014.17,49055.16,40328.684688
2021-02-14 12:00:00,49055.17,49707.43,48101.38,48577.79,33406.790845
2021-02-15 00:00:00,48580.47,49010.92,45570.79,47802.66,46510.415632
2021-02-15 12:00:00,47802.67,48801.0,47423.99,47911.1,32887.741152
2021-02-16 00:00:00,47911.1,49998.0,47003.62,48915.48,38578.286178
2021-02-16 12:00:00,48915.49,50689.18,47750.0,49133.45,50234.98012
2021-02-17 00:00:00,49133.45,51678.36,48947.0,51273.46,47097.601242
2021-02-17 12:00:00,51270.86,52618.74,50542.3,52119.71,38646.036576
2021-02-18 00:00:00,52117.67,52530.0,51133.0,51374.07,30814.839409
2021-02-18 12:00:00,51375.12,52285.0,50901.9,51552.6,29943.207545
2021-02-19 00:00:00,51552.61,52984.99,50710.2,52710.0,33629.075711
2021-02-19 12:00:00,52709.99,56368.0,52315.37,55906.0,46030.702309
2021-02-20 00:00:00,55906.0,56609.14,55030.0,56355.91,33880.526925
2021-02-20 12:00:00,56355.94,57700.46,53863.93,55841.19,47067.678389
2021-02-21 00:00:00,55841.19,57827.0,55477.59,57284.79,28622.724512
2021-02-21 12:00:00,57284.78,58352.8,56589.0,57408.57,29543.983999
2021-02-22 00:00:00,57412.35,57508.47,53505.7,54524.94,48444.507099
2021-02-22 12:00:00,54515.0,54989.46,47622.0,54087.67,85574.927845
2021-02-23 00:00:00,54087.67,54183.59,44892.56,46369.29,100284.253046
2021-02-23 12:00:00,46359.14,49600.0,45251.0,48891.0,69090.772005
2021-02-24 00:00:00,48891.0,51374.99,46988.69,50360.02,47767.220857
2021-02-24 12:00:00,50360.02,51294.0,48028.18,49676.2,44113.988395
2021-02-25 00:00:00,49676.21,50884.88,48581.71,50294.8,31541.566196
2021-02-25 12:00:00,50299.0,52041.73,46674.34,47073.73,51769.106925
2021-02-26 00:00:00,47073.73,47800.0,44106.78,46427.65,64718.349435
2021-02-26 12:00:00,46427.65,48424.11,45000.0,46276.87,44704.851228
2021-02-27 00:00:00,46276.88,48394.0,46156.24,47299.99,34151.2073
2021-02-27 12:00:00,47299.99,47800.0,45000.0,46106.43,31909.626992
2021-02-28 00:00:00,46103.67,46638.46,43738.65,45284.86,40735.297103
2021-02-28 12:00:00,45287.25,45919.61,43000.0,45135.66,42320.071939
2021-03-01 00:00:00,45134.11,48050.0,44950.53,47722.78,40336.152609
2021-03-01 12:00:00,47722.42,49790.0,47450.32,49587.03,44749.959039
2021-03-02 00:00:00,49595.76,50200.0,48270.69,48844.13,30556.152452
2021-03-02 12:00:00,48844.14,49699.99,47047.6,48440.65,33664.909688
2021-03-03 00:00:00,48436.61,51777.0,48100.71,51666.33,37126.738691
2021-03-03 12:00:00,51665.83,52640.0,50260.0,50349.37,43909.175014
2021-03-04 00:00:00,50349.37,51773.88,48524.86,49323.32,41662.155592
2021-03-04 12:00:00,49323.31,50569.41,47500.0,48374.09,40987.561237
2021-03-05 00:00:00,48374.09,48376.2,46300.0,47478.87,36049.735337
2021-03-05 12:00:00,47478.86,49448.93,46885.0,48751.71,42142.761035
2021-03-06 00:00:00,48746.81,49156.0,48000.0,48171.01,18413.207856
2021-03-06 12:00:00,48171.02,49200.0,47070.0,48882.2,25986.026386
2021-03-07 00:00:00,48882.2,51148.22,48882.2,50705.52,28785.606159
2021-03-07 12:00:00,50705.52,51450.03,49758.01,50971.75,26449.421873
2021-03-08 00:00:00,50959.11,51847.38,49274.67,50496.82,34029.115289
2021-03-08 12:00:00,50490.39,52402.78,50100.01,52375.17,32958.244375
2021-03-09 00:00:00,52375.18,54448.0,51789.41,54233.32,41905.368616
2021-03-09 12:00:00,54235.88,54895.0,53538.77,54884.5,29751.36846
2021-03-10 00:00:00,54874.67,55813.09,53005.0,54858.47,38501.262878
2021-03-10 12:00:00,54858.47,57387.69,54834.0,55851.59,46247.976065
2021-03-11 00:00:00,55851.59,56499.98,54272.82,56227.34,36375.483573
2021-03-11 12:00:00,56233.42,58150.0,55702.09,57773.16,45539.329286
2021-03-12 00:00:00,57773.15,58081.51,55826.05,56500.0,31926.26074
2021-03-12 12:00:00,56499.99,57768.0,54962.84,57221.72,41479.145307
2021-03-13 00:00:00,57221.72,60200.0,56078.23,59849.74,42678.205314
2021-03-13 12:00:00,59853.58,61844.0,59232.53,61188.39,40566.886032
2021-03-14 00:00:00,61188.38,61724.79,59354.62,60308.31,26961.693057
2021-03-14 12:00:00,60308.3,60750.0,58966.78,58968.31,25639.359693
2021-03-15 00:00:00,58976.08,60633.43,54600.0,56150.79,61069.408274
2021-03-15 12:00:00,56150.8,57312.47,55050.0,55605.2,41702.019024
2021-03-16 00:00:00,55605.2,56400.0,53271.34,55471.21,46735.185506
2021-03-16 12:00:00,55464.11,56938.29,54596.89,56900.75,31251.508849
2021-03-17 00:00:00,56900.74,57189.43,54326.27,54840.0,27706.988793
2021-03-17 12:00:00,54840.01,58974.73,54123.69,58912.97,42714.632048
2021-03-18 00:00:00,58912.97,59561.54,57870.38,58170.37,27673.911119
2021-03-18 12:00:00,58168.69,60129.97,57023.0,57648.16,38906.495556
2021-03-19 00:00:00,57641.0,58888.0,56270.74,58831.33,26033.740685
2021-03-19 12:00:00,58831.34,59468.0,57950.59,58030.01,26358.912276
2021-03-20 00:00:00,58030.01,59299.0,57820.17,59242.47,18954.839803
2021-03-20 12:00:00,59242.91,59880.0,57966.85,58102.28,25522.101973
2021-03-21 00:00:00,58100.02,58589.1,55450.11,56267.65,26183.881965
2021-03-21 12:00:00,56270.13,58113.0,55870.23,57351.56,22380.588309
2021-03-22 00:00:00,57351.56,58430.73,56289.0,57713.79,21729.029804
2021-03-22 12:00:00,57713.79,57761.0,53650.0,54083.25,40852.596365
2021-03-23 00:00:00,54083.25,55344.26,53000.0,54249.81,32172.986125
2021-03-23 12:00:00,54249.8,55830.9,54190.1,54340.89,27616.379302
2021-03-24 00:00:00,54342.8,56662.08,53511.39,56541.03,33745.144335
2021-03-24 12:00:00,56536.08,57200.0,51700.0,52303.65,49792.320686
2021-03-25 00:00:00,52303.66,53287.0,51500.0,52163.19,35507.649203
2021-03-25 12:00:00,52163.2,52720.24,50427.56,51293.78,51892.885335
2021-03-26 00:00:00,51293.78,53826.48,51214.6,52710.96,33285.624095
2021-03-26 12:00:00,52710.95,55073.46,52508.19,55025.59,30528.150597
2021-03-27 00:00:00,55025.59,55555.0,54311.6,54442.89,22889.396971
2021-03-27 12:00:00,54442.89,56700.36,53950.0,55817.14,27216.078084
2021-03-28 00:00:00,55817.14,56559.75,55572.0,55787.03,17209.102654
2021-03-28 12:00:00,55787.02,56490.0,54691.84,55777.63,21841.284857
2021-03-29 00:00:00,55777.65,58350.0,54800.01,57854.32,34723.395052
2021-03-29 12:00:00,57854.14,58405.82,57103.43,57635.47,33134.542346
2021-03-30 00:00:00,57635.46,59335.0,57071.35,59240.34,31365.967438
2021-03-30 12:00:00,59240.33,59368.0,58380.02,58746.57,23756.475684
2021-03-31 00:00:00,58746.57,59800.0,56769.0,58015.02,31504.582992
2021-03-31 12:00:00,58015.02,59648.52,57641.06,58740.55,29470.959674
2021-04-01 00:00:00,58739.46,59490.0,58115.0,58584.32,24561.02506
2021-04-01 12:00:00,58584.32,59263.3,57935.45,58720.44,22854.59216
2021-04-02 00:00:00,58720.45,60200.0,58455.1,59542.78,26379.224063
2021-04-02 12:00:00,59542.78,59624.86,58428.57,58950.01,21003.194718
2021-04-03 00:00:00,58950.01,59791.72,58750.96,59255.02,18215.089632
2021-04-03 12:00:00,59256.07,59454.83,56880.0,57051.94,29194.762481
2021-04-04 00:00:00,57051.95,57787.79,56388.0,57275.55,21589.242406
2021-04-04 12:00:00,57278.23,58492.85,57000.0,58202.01,19724.839567
2021-04-05 00:00:00,58202.01,58387.35,56777.77,57756.36,23743.3975
2021-04-05 12:00:00,57756.36,59272.0,57746.74,59129.99,30514.61829
2021-04-06 00:00:00,59129.99,59495.24,58300.0,58541.34,25441.213211
2021-04-06 12:00:00,58541.34,58998.0,57413.02,57991.15,28759.787516
2021-04-07 00:00:00,57990.03,58655.0,55700.0,56320.47,39163.804789
2021-04-07 12:00:00,56320.47,56937.15,55473.0,55953.45,32064.60087
2021-04-08 00:00:00,55953.44,57333.85,55700.0,56421.18,21771.756513
2021-04-08 12:00:00,56421.17,58153.31,56311.77,58077.52,22511.390506
2021-04-09 00:00:00,58077.52,58894.9,57654.0,58527.19,20329.294343
2021-04-09 12:00:00,58527.2,58783.47,57870.57,58142.54,20502.590568
2021-04-10 00:00:00,58142.55,61500.0,57900.01,60575.94,41640.400834
2021-04-10 12:00:00,60575.94,60800.0,58374.61,59769.13,28266.023283
2021-04-11 00:00:00,59769.13,60699.0,59339.83,59721.84,21798.355304
2021-04-11 12:00:00,59721.85,60190.0,59232.52,60002.43,19358.360087
2021-04-12 00:00:00,59998.8,61300.0,59350.59,60241.5,32013.055593
2021-04-12 12:00:00,60241.5,60584.28,59610.96,59860.0,24361.981524
2021-04-13 00:00:00,59860.01,63287.88,59805.15,62942.21,49488.942806
2021-04-13 12:00:00,62942.21,63777.77,62500.0,63575.0,33359.74594
2021-04-14 00:00:00,63575.01,64854.0,63012.84,64511.21,39495.118455
2021-04-14 12:00:00,64509.48,64640.58,61301.0,62959.53,43121.225538
2021-04-15 00:00:00,62959.53,63491.45,62020.0,62361.12,24245.927181
2021-04-15 12:00:00,62359.11,63800.0,62308.0,63159.98,27403.773159
2021-04-16 00:00:00,63158.74,63520.61,60000.0,60853.81,50162.806384
2021-04-16 12:00:00,60853.8,62087.98,60250.0,61334.8,41601.3335
2021-04-17 00:00:00,61334.81,62506.05,60700.55,60886.91,29346.746408
2021-04-17 12:00:00,60886.93,61222.0,59580.91,60006.66,29565.50972
2021-04-18 00:00:00,60006.67,60499.0,50931.3,53308.92,84171.412655
2021-04-18 12:00:00,53299.32,56688.28,53200.0,56150.01,40710.719169
2021-04-19 00:00:00,56150.01,57526.81,55690.62,57107.4,37694.212507
2021-04-19 12:00:00,57107.41,57142.2,54221.58,55633.14,40534.82976
2021-04-20 00:00:00,55633.14,56419.13,53329.96,56266.83,35097.604269
2021-04-20 12:00:00,56266.83,57076.24,54649.58,56425.0,37646.877882
2021-04-21 00:00:00,56425.0,56757.91,54276.85,54563.37,30834.758241
2021-04-21 12:00:00,54563.36,56346.7,53536.02,53787.63,36149.998668
2021-04-22 00:00:00,53787.62,55223.0,52561.0,54866.62,46993.784832
2021-04-22 12:00:00,54866.63,55521.48,50500.0,51690.96,57662.846505
2021-04-23 00:00:00,51690.95,52131.85,47500.0,50070.36,93898.992569
2021-04-23 12:00:00,50070.36,51301.34,48541.0,51125.14,38331.78815
2021-04-24 00:00:00,51110.56,51166.22,48657.14,49073.71,30044.0408
2021-04-24 12:00:00,49072.12,51000.0,48900.0,50047.84,25317.471773
2021-04-25 00:00:00,50047.84,50452.85,49161.94,49550.73,16950.622653
2021-04-25 12:00:00,49550.74,50567.91,46930.0,49066.77,41305.022351
2021-04-26 00:00:00,49066.76,53685.0,48753.44,53598.39,47363.477689
2021-04-26 12:00:00,53598.39,54356.62,52600.36,54001.39,38947.324435
2021-04-27 00:00:00,54001.38,55242.32,53222.0,55152.43,27949.747474
2021-04-27 12:00:00,55152.43,55460.0,54258.32,55011.97,26114.287201
2021-04-28 00:00:00,55011.97,55738.0,53813.16,54853.26,28655.771641
2021-04-28 12:00:00,54853.26,56428.0,54002.0,54846.22,26474.687374
2021-04-29 00:00:00,54846.23,55195.84,53482.22,54300.16,24570.007237
2021-04-29 12:00:00,54300.16,54531.89,52330.94,53555.0,27916.012218
2021-04-30 00:00:00,53555.0,54792.33,53013.01,54230.63,25664.890133
2021-04-30 12:00:00,54230.64,57963.0,54170.89,57694.27,42914.019912
2021-05-01 00:00:00,57697.25,58458.07,57116.16,57816.9,24016.883376
2021-05-01 12:00:00,57816.91,58043.01,56956.14,57800.37,18583.46846
2021-05-02 00:00:00,57797.35,57911.02,56035.25,57090.0,20527.919949
2021-05-02 12:00:00,57090.0,57286.96,56212.0,56578.21,16284.958914
2021-05-03 00:00:00,56578.21,58981.44,56525.0,58657.63,28111.417607
2021-05-03 12:00:00,58657.64,58770.0,56435.0,57169.39,29538.513679
2021-05-04 00:00:00,57169.39,57200.0,54580.0,56143.42,36120.203391
2021-05-04 12:00:00,56143.43,56321.18,53046.69,53200.01,49204.422512
2021-05-05 00:00:00,53205.05,55809.24,52900.0,55108.95,33166.125018
2021-05-05 12:00:00,55108.95,58069.82,55032.65,57436.11,44097.798421
2021-05-06 00:00:00,57436.11,58360.0,56331.66,57988.0,31830.100252
2021-05-06 12:00:00,57988.0,58099.0,55200.0,56393.68,38351.571656
2021-05-07 00:00:00,56393.68,57122.17,55241.63,56464.74,33341.241004
2021-05-07 12:00:00,56464.74,58650.0,56228.24,57314.75,41201.506825
2021-05-08 00:00:00,57315.49,59379.26,56900.0,58556.09,31740.845496
2021-05-08 12:00:00,58556.09,59500.0,57472.95,58862.05,37969.060532
2021-05-09 00:00:00,58866.53,59300.0,57535.61,57907.49,37802.016999
2021-05-09 12:00:00,57907.49,58439.7,56235.66,58240.84,32004.102911
2021-05-10 00:00:00,58240.83,59500.0,57301.81,58070.63,33274.291578
2021-05-10 12:00:00,58070.63,58593.7,53400.0,55816.14,56312.057672
2021-05-11 00:00:00,55816.14,56435.48,54370.0,55210.47,34788.669726
2021-05-11 12:00:00,55210.47,56862.43,54766.44,56670.02,29540.870824
2021-05-12 00:00:00,56670.02,58000.01,55950.45,56421.46,31937.583393
2021-05-12 12:00:00,56421.45,56900.0,48600.0,49631.32,67905.206443
2021-05-13 00:00:00,49537.15,51367.19,46000.0,49777.01,87065.474931
2021-05-13 12:00:00,49777.01,50884.34,47000.0,49670.97,60266.52719
2021-05-14 00:00:00,49671.92,50958.32,48799.75,50538.14,42811.709289
2021-05-14 12:00:00,50538.13,51483.0,49030.0,49841.45,37270.495017
2021-05-15 00:00:00,49844.16,50700.0,47721.84,48929.74,41428.217325
2021-05-15 12:00:00,48929.73,49697.63,46555.0,46762.99,48009.232034
2021-05-16 00:00:00,46762.99,49795.89,46467.0,49014.99,34559.14134
2021-05-16 12:00:00,49014.99,49249.06,43825.39,46431.5,79710.671435
2021-05-17 00:00:00,46426.83,46686.0,42196.97,45731.39,92580.824127
2021-05-17 12:00:00,45733.55,45791.04,42001.0,43538.04,74076.348609
2021-05-18 00:00:00,43538.02,45799.29,43150.79,45321.02,49574.07961
2021-05-18 12:00:00,45318.76,45341.84,42250.02,42849.78,67405.781174
2021-05-19 00:00:00,42849.78,43584.9,36333.0,38700.0,132848.175894
2021-05-19 12:00:00,38700.0,40442.0,30000.0,36690.09,221499.067267
2021-05-20 00:00:00,36671.23,40780.87,34850.0,40475.17,110715.444044
2021-05-20 12:00:00,40476.68,42451.67,38110.0,40526.64,92302.152879
2021-05-21 00:00:00,40525.39,42200.0,39222.0,41124.29,57635.845294
2021-05-21 12:00:00,41124.3,41789.4,33488.0,37252.01,144465.042964
2021-05-22 00:00:00,37263.35,38827.52,35200.62,38157.76,73512.076148
2021-05-22 12:00:00,38157.75,38829.0,37000.0,37449.73,53030.167541
2021-05-23 00:00:00,37458.51,38270.64,33800.59,35389.1,83091.899569
2021-05-23 12:00:00,35386.8,35800.0,31111.01,34655.25,134044.147024
2021-05-24 00:00:00,34681.44,37922.18,34031.0,37600.01,80154.218889
2021-05-24 12:00:00,37600.01,39920.0,36818.55,38796.29,81476.675082
2021-05-25 00:00:00,38810.99,39791.77,36486.0,36537.16,61432.704732
2021-05-25 12:00:00,36537.17,38753.98,36419.62,38324.72,50563.523672
2021-05-26 00:00:00,38324.72,40841.0,37800.44,39850.65,52595.376065
2021-05-26 12:00:00,39850.66,40289.75,37900.03,39241.91,52185.397331
2021-05-27 00:00:00,39241.92,39888.02,37134.27,39690.01,43513.834586
2021-05-27 12:00:00,39690.0,40411.14,38195.19,38529.98,43033.324208
2021-05-28 00:00:00,38529.99,38877.83,35100.0,35351.65,67928.438908
